time;x1;x2
1.513513513513513509e+01;-5.402052652098046082e+00;-6.455445256960112843e-02
1.515515515515515510e+01;-5.257889807620488298e+00;-2.781636398563640533e-01
1.517517517517517511e+01;-5.109634351408481656e+00;-4.936480447971054453e-01
1.519519519519519513e+01;-4.957511655435732578e+00;-7.107557293386714825e-01
1.521521521521521514e+01;-4.801754604659668857e+00;-9.292280901734888410e-01
1.523523523523523515e+01;-4.642603597021435213e+00;-1.148799858739587787e+00
1.525525525525525516e+01;-4.480300413823532502e+00;-1.369205338379771764e+00
1.527527527527527518e+01;-4.314957693268783423e+00;-1.590310719390244598e+00
1.529529529529529519e+01;-4.146760026689209511e+00;-1.811908752723305316e+00
1.531531531531531520e+01;-3.975946350903456494e+00;-2.033737792457805948e+00
1.533533533533533522e+01;-3.802754547373541349e+00;-2.255538356466979533e+00
1.535535535535535523e+01;-3.627421442204849633e+00;-2.477053126418439000e+00
1.537537537537537524e+01;-3.450182806146138148e+00;-2.698026947774177842e+00
1.539539539539539525e+01;-3.271273354589534499e+00;-2.918206829790571000e+00
1.541541541541541527e+01;-3.090926747570533983e+00;-3.137341945518373088e+00
1.543543543543543528e+01;-2.909375589768006698e+00;-3.355183631802719280e+00
1.545545545545545529e+01;-2.726851430504187768e+00;-3.571485389283125755e+00
1.547547547547547531e+01;-2.543584763744685784e+00;-3.786002882393490587e+00
1.549549549549549532e+01;-2.359805028098480584e+00;-3.998493939362087524e+00
1.551551551551551533e+01;-2.175740606817917921e+00;-4.208718552211577979e+00
1.553553553553553535e+01;-1.991618827798718350e+00;-4.416438876758998155e+00
1.555555555555555536e+01;-1.807665963579971002e+00;-4.621419232615767925e+00
1.557557557557557537e+01;-1.624107231344133151e+00;-4.823426103187685499e+00
1.559559559559559538e+01;-1.441166792917036865e+00;-5.022228135674931870e+00
1.561561561561561540e+01;-1.259067754767879688e+00;-5.217596141072068150e+00
1.563563563563563541e+01;-1.078032168009233072e+00;-5.409303094168032899e+00
1.565565565565565542e+01;-8.982810283970366072e-01;-5.597124133546151015e+00
1.567567567567567544e+01;-7.200342763306002425e-01;-5.780836561584123956e+00
1.569569569569569545e+01;-5.435107968526065036e-01;-5.960219844454032412e+00
1.571571571571571546e+01;-3.689284196491051659e-01;-6.135055612122341628e+00
1.573573573573573547e+01;-1.965039190495172505e-01;-6.305127658349896080e+00
1.575575575575575549e+01;-2.645301402663502444e-02;-6.470221940691917695e+00
1.577577577577577550e+01;1.410096318033797758e-01;-6.630126580498014732e+00
1.579579579579579551e+01;3.056704101809941676e-01;-6.784631862912172906e+00
1.581581581581581553e+01;4.673167682033065873e-01;-6.933530236872755381e+00
1.583583583583583554e+01;6.258009169224461044e-01;-7.076678904450385055e+00
1.585585585585585555e+01;7.810363917210902951e-01;-7.213995651733437597e+00
1.587587587587587556e+01;9.328215643943016389e-01;-7.345285641405673971e+00
1.589589589589589558e+01;1.080960014093059307e+00;-7.470360313526646756e+00
1.591591591591591559e+01;1.225263764556118851e+00;-7.589040574063876221e+00
1.593593593593593560e+01;1.365553284110011756e+00;-7.701156794892848545e+00
1.595595595595595562e+01;1.501657485669045666e+00;-7.806548813797014041e+00
1.597597597597597563e+01;1.633413726735304605e+00;-7.905065934467792488e+00
1.599599599599599564e+01;1.760667809398648975e+00;-7.996566926504567796e+00
1.601601601601601743e+01;1.883273980336725550e+00;-8.080920025414698671e+00
1.603603603603603744e+01;2.001094930814924844e+00;-8.158002932613484859e+00
1.605605605605605746e+01;2.114001796686447054e+00;-8.227702815424217775e+00
1.607607607607607747e+01;2.221874158392256327e+00;-8.289916307078147639e+00
1.609609609609609748e+01;2.324600040961094738e+00;-8.344549506714489695e+00
1.611611611611611750e+01;2.422075914009479192e+00;-8.391517979380424208e+00
1.613613613613613751e+01;2.514206691741702304e+00;-8.430746756031101796e+00
1.615615615615615752e+01;2.600905732949833737e+00;-8.462170333529632771e+00
1.617617617617617753e+01;2.682094841013720199e+00;-8.485732674647099572e+00
1.619619619619619755e+01;2.757704263900982777e+00;-8.501387208062549661e+00
1.621621621621621756e+01;2.827672694167020495e+00;-8.509096828362993747e+00
1.623623623623623757e+01;2.891947268955006312e+00;-8.508833896043411116e+00
1.625625625625625759e+01;2.950483569995892008e+00;-8.500580237506747849e+00
1.627627627627627760e+01;3.003245623608402859e+00;-8.484327145063913278e+00
1.629629629629629761e+01;3.050205900699043404e+00;-8.460075376933787084e+00
1.631631631631631763e+01;3.091345316762090789e+00;-8.427835157243212194e+00
1.633633633633633764e+01;3.126653231879601869e+00;-8.387626176026998337e+00
1.635635635635635765e+01;3.156127450721407435e+00;-8.339477589227922039e+00
1.637637637637637766e+01;3.179774222545113993e+00;-8.283428018696724848e+00
1.639639639639639768e+01;3.197607665192949700e+00;-8.219524451033825230e+00
1.641641641641641769e+01;3.209637456732086669e+00;-8.147804475778917421e+00
1.643643643643643770e+01;3.215872704183624364e+00;-8.068309832403896209e+00
1.645645645645645772e+01;3.216330911856739583e+00;-7.981093042174327579e+00
1.647647647647647773e+01;3.211037509271621015e+00;-7.886215170416196685e+00
1.649649649649649774e+01;3.200025851159467916e+00;-7.783745826515903410e+00
1.651651651651651775e+01;3.183337217462490987e+00;-7.673763163920265029e+00
1.653653653653653777e+01;3.161020813333912827e+00;-7.556353880136514434e+00
1.655655655655655778e+01;3.133133769137966151e+00;-7.431613216732302796e+00
1.657657657657657779e+01;3.099741140449896015e+00;-7.299644959335694239e+00
1.659659659659659781e+01;3.060915908055958923e+00;-7.160561437635172055e+00
1.661661661661661782e+01;3.016738977953421497e+00;-7.014483525379634266e+00
1.663663663663663783e+01;2.967299181350562698e+00;-6.861540640378397171e+00
1.665665665665665784e+01;2.912693274666672494e+00;-6.701870744501190025e+00
1.667667667667667786e+01;2.853025939532052302e+00;-6.535620343678161248e+00
1.669669669669669787e+01;2.788409782788014990e+00;-6.362944487899875767e+00
1.671671671671671788e+01;2.718965336486883544e+00;-6.184006771217312348e+00
1.673673673673673790e+01;2.644821057891994176e+00;-5.998979331741868926e+00
1.675675675675675791e+01;2.566113329477692773e+00;-5.808042851645357274e+00
1.677677677677677792e+01;2.482986458929338003e+00;-5.611386557160006561e+00
1.679679679679679793e+01;2.395592679143297765e+00;-5.409208218578463345e+00
1.681681681681681795e+01;2.304092148226953629e+00;-5.201714150253788915e+00
1.683683683683683796e+01;2.208652949498697282e+00;-4.989119210599461951e+00
1.685685685685685797e+01;2.109451091487930974e+00;-4.771646802089375861e+00
1.687687687687687799e+01;2.006670507935070180e+00;-4.549528871257842333e+00
1.689689689689689800e+01;1.900503057791539829e+00;-4.323005908699587785e+00
1.691691691691691801e+01;1.791148525219777188e+00;-4.092326949069756914e+00
1.693693693693693803e+01;1.678811141566377563e+00;-3.857745874243823536e+00
1.695695695695695804e+01;1.563598584459075624e+00;-3.619414394900053900e+00
1.697697697697697805e+01;1.445665715643554172e+00;-3.377535345266458044e+00
1.699699699699699806e+01;1.325214353102198483e+00;-3.132361626785528763e+00
1.701701701701701808e+01;1.202446986530441908e+00;-2.884146863667410354e+00
1.703703703703703809e+01;1.077566777336764758e+00;-2.633145402889898179e+00
1.705705705705705810e+01;9.507775586426934211e-01;-2.379612314198438661e+00
1.707707707707707812e+01;8.222838352828021335e-01;-2.123803390106128397e+00
1.709709709709709813e+01;6.922907838047123175e-01;-1.865975145893715492e+00
1.711711711711711814e+01;5.610042524690921351e-01;-1.606384819609598225e+00
1.713713713713713815e+01;4.286307612496560449e-01;-1.345290372069826379e+00
1.715715715715715817e+01;2.953775018331668001e-01;-1.082950486858100803e+00
1.717717717717717818e+01;1.614523376194336723e-01;-8.196245703257720727e-01
1.719719719719719819e+01;2.706380372131289569e-02;-5.555727515918444936e-01
1.721721721721721821e+01;-1.075788930352927775e-01;-2.910558825429685470e-01
1.723723723723723822e+01;-2.422658741114316339e-01;-2.633553783345021770e-02
1.725725725725725823e+01;-3.767865892551083284e-01;2.383259851147574437e-01
1.727727727727727824e+01;-5.109298165012763349e-01;5.026656661120467717e-01
1.729729729729729826e+01;-6.444836621718463832e-01;7.664197622011608146e-01
1.731731731731731827e+01;-7.772355608756780221e-01;1.029323807657195111e+00
1.733733733733733828e+01;-9.089722755085865025e-01;1.291112613987589697e+00
1.735735735735735830e+01;-1.039479897253340113e+00;1.551520269932133544e+00
1.737737737737737831e+01;-1.168543845579658402e+00;1.810280141462969006e+00
1.739739739739739832e+01;-1.295948868244214847e+00;2.067124871784581153e+00
1.741741741741741833e+01;-1.421479041290636403e+00;2.321786381333813765e+00
1.743743743743743835e+01;-1.544917769049501288e+00;2.573995867779848901e+00
1.745745745745745836e+01;-1.666047784138343868e+00;2.823483806024227327e+00
1.747747747747747837e+01;-1.784652068698109773e+00;3.069980916246744851e+00
1.749749749749749839e+01;-1.900608028790541582e+00;3.313316949531247779e+00
1.751751751751751840e+01;-2.013766354848977702e+00;3.553293068060566995e+00
1.753753753753753841e+01;-2.123921096186715207e+00;3.789650949252212353e+00
1.755755755755755843e+01;-2.230873274786012050e+00;4.022139756543339217e+00
1.757757757757757844e+01;-2.334430885298090619e+00;4.250516139390747128e+00
1.759759759759759845e+01;-2.434408895043135512e+00;4.474544233270879801e+00
1.761761761761761846e+01;-2.530629244010294432e+00;4.693995659679824684e+00
1.763763763763763848e+01;-2.622920844857678180e+00;4.908649526133314289e+00
1.765765765765765849e+01;-2.711119582912359771e+00;5.118292426166727083e+00
1.767767767767767850e+01;-2.795068316170376654e+00;5.322718439335082152e+00
1.769769769769769852e+01;-2.874616875296726271e+00;5.521729131213047204e+00
1.771771771771771853e+01;-2.949622063625373158e+00;5.715133553394931454e+00
1.773773773773773854e+01;-3.019947657159240961e+00;5.902748243494690072e+00
1.775775775775775855e+01;-3.085464404570217756e+00;6.084397225145921517e+00
1.777777777777777857e+01;-3.146050027199155164e+00;6.259912008001869310e+00
1.779779779779779858e+01;-3.201589219055867019e+00;6.429131587735421149e+00
1.781781781781781859e+01;-3.251973646819129371e+00;6.591902446039110686e+00
1.783783783783783861e+01;-3.297101949836682699e+00;6.748078550625111305e+00
1.785785785785785862e+01;-3.336879740125229254e+00;6.897521355225246786e+00
1.787787787787787863e+01;-3.371219602370434387e+00;7.040099799590981533e+00
1.789789789789789864e+01;-3.400041093926926994e+00;7.175690309493425900e+00
1.791791791791791866e+01;-3.423270744818298184e+00;7.304176796723334419e+00
1.793793793793793867e+01;-3.440842057737102166e+00;7.425450659091104022e+00
1.795795795795795868e+01;-3.452695508044856254e+00;7.539410780426779368e+00
1.797797797797797870e+01;-3.458778543772039527e+00;7.645963530580046630e+00
1.799799799799799871e+01;-3.459055658475232775e+00;7.745033940518159632e+00
1.801801801801801872e+01;-3.453524070998341688e+00;7.836583350824469996e+00
1.803803803803803874e+01;-3.442140519597290726e+00;7.920528387052152119e+00
1.805805805805805875e+01;-3.424865269727477290e+00;7.996789553317726451e+00
1.807807807807807876e+01;-3.401667683979589185e+00;8.065297397393289103e+00
1.809809809809809877e+01;-3.372526222079603730e+00;8.125992510706510075e+00
1.811811811811811879e+01;-3.337428440888788650e+00;8.178825528340640361e+00
1.813813813813813880e+01;-3.296370994403700738e+00;8.223757129034497737e+00
1.815815815815815881e+01;-3.249359633756187637e+00;8.260758035182483638e+00
1.817817817817817883e+01;-3.196409207213386505e+00;8.289809012834568946e+00
1.819819819819819884e+01;-3.137543660177724458e+00;8.310900871696304648e+00
1.821821821821821885e+01;-3.072796035186918573e+00;8.324034465128812954e+00
1.823823823823823886e+01;-3.002208471913975885e+00;8.329220690148792627e+00
1.825825825825825888e+01;-2.925832207167193388e+00;8.326480487428520760e+00
1.827827827827827889e+01;-2.843727574890157594e+00;8.315844841295845669e+00
1.829829829829829890e+01;-2.755964006161745861e+00;8.297354779734192221e+00
1.831831831831831892e+01;-2.662620029196125060e+00;8.271061374382563613e+00
1.833833833833833893e+01;-2.563783269342750692e+00;8.237025740535534268e+00
1.835835835835835894e+01;-2.459550449086371327e+00;8.195319037143258711e+00
1.837837837837837895e+01;-2.350027388047021937e+00;8.146022466811459140e+00
1.839839839839839897e+01;-2.235329002980029678e+00;8.089227275801443184e+00
1.841841841841841898e+01;-2.115579307776011220e+00;8.025034754030086148e+00
1.843843843843843899e+01;-1.990911413460872526e+00;7.953556235069839886e+00
1.845845845845845901e+01;-1.861467528195809962e+00;7.874913096148736358e+00
1.847847847847847902e+01;-1.727398957277309632e+00;7.789236758150377860e+00
1.849849849849849903e+01;-1.588866103137148045e+00;7.696668685613942351e+00
1.851851851851851904e+01;-1.446038465342391444e+00;7.597360386734187898e+00
1.853853853853853906e+01;-1.299094640335489492e+00;7.491473413103956425e+00
1.855855855855855907e+01;-1.148159119521756866e+00;7.379116475396895858e+00
1.857857857857857908e+01;-9.933490083096908618e-01;7.260390954138188135e+00
1.859859859859859910e+01;-8.348405449853837368e-01;7.135457677240617969e+00
1.861861861861861911e+01;-6.728134886487090460e-01;7.004482105288161620e+00
1.863863863863863912e+01;-5.074511192133206450e-01;6.867634331535988679e+00
1.865865865865865914e+01;-3.389402374066542434e-01;6.725089081910459399e+00
1.867867867867867915e+01;-1.674711647699265171e-01;6.577025715009126472e+00
1.869869869869869916e+01;6.762256341865002796e-03;6.423628222100733254e+00
1.871871871871871917e+01;1.835626627599418192e-01;6.265085227125215539e+00
1.873873873873873919e+01;3.627291705017428036e-01;6.101589986693699785e+00
1.875875875875875920e+01;5.440573747709283037e-01;5.933340390088506666e+00
1.877877877877877921e+01;7.273393499573752585e-01;5.760538959263146630e+00
1.879879879879879923e+01;9.123636496371805293e-01;5.583392848842320788e+00
1.881881881881881924e+01;1.098915306572660455e+00;5.402113846121924468e+00
1.883883883883883925e+01;1.286775832712348411e+00;5.216918371069043658e+00
1.885885885885885926e+01;1.475723219190998137e+00;5.028027476321956790e+00
1.887887887887887928e+01;1.665531936329582408e+00;4.835666847190132955e+00
1.889889889889889929e+01;1.855972933635291255e+00;4.640066801654230133e+00
1.891891891891891930e+01;2.046813639801535967e+00;4.441462290366105847e+00
1.893893893893893932e+01;2.237817962707945973e+00;4.240092896648802068e+00
1.895895895895895933e+01;2.428746289420367077e+00;4.036202836496554092e+00
1.897897897897897934e+01;2.619355486190866333e+00;3.830040958574791876e+00
1.899899899899899935e+01;2.809398898457730720e+00;3.621860744220134709e+00
1.901901901901901937e+01;2.998626350845463140e+00;3.411920307440392541e+00
1.903903903903903938e+01;3.186784147164787750e+00;3.200482394914572204e+00
1.905905905905905939e+01;3.373615070412646855e+00;2.987814385992864530e+00
1.907907907907907941e+01;3.558870120215964938e+00;2.774176365803907363e+00
1.909909909909909942e+01;3.742426635128259793e+00;2.559700779797635661e+00
1.911911911911911943e+01;3.924067093592551014e+00;2.344616863590251121e+00
1.913913913913913944e+01;4.103538656987407940e+00;2.129190714728703693e+00
1.915915915915915946e+01;4.280593712446775001e+00;1.913684168804229202e+00
1.917917917917917947e+01;4.454989872859972166e+00;1.698354799452351349e+00
1.919919919919919948e+01;4.626489976871694942e+00;1.483455918352880154e+00
1.921921921921921950e+01;4.794862088882014817e+00;1.269236575229911734e+00
1.923923923923923951e+01;4.959879499046377482e+00;1.055941557851830748e+00
1.925925925925925952e+01;5.121320723275605502e+00;8.438113920313066174e-01
1.927927927927927954e+01;5.278969503235895644e+00;6.330823416252973068e-01
1.929929929929929955e+01;5.432614806348820657e+00;4.239864085350468770e-01
1.931931931931931956e+01;5.582050825791329274e+00;2.167513327060852646e-01
1.933933933933933957e+01;5.727076980495745318e+00;1.160059212823050245e-02
1.935935935935935959e+01;5.867497915149764154e+00;-1.912465971644130569e-01
1.937937937937937960e+01;6.003123500196466900e+00;-3.915752810934538530e-01
1.939939939939939961e+01;6.133768831834297330e+00;-5.891747675362144498e-01
1.941941941941941963e+01;6.259254232017084973e+00;-7.838386263257297593e-01
1.943943943943943964e+01;6.379405248454027344e+00;-9.753646892507479293e-01
1.945945945945945965e+01;6.494052654609702380e+00;-1.163555050055730788e+00
1.947947947947947966e+01;6.603032449704062223e+00;-1.348216064440853401e+00
1.949949949949949968e+01;6.706185858712432335e+00;-1.529158350062004068e+00
1.951951951951951969e+01;6.803359332365516821e+00;-1.706196786530782994e+00
1.953953953953953970e+01;6.894404547149393991e+00;-1.879150515414504952e+00
1.955955955955955972e+01;6.979178405305515476e+00;-2.047842940236198395e+00
1.957957957957957973e+01;7.057543034830709772e+00;-2.212101726474602792e+00
1.959959959959959974e+01;7.129365789477184023e+00;-2.371758801564173069e+00
1.961961961961961975e+01;7.194519248752515139e+00;-2.526650354895077832e+00
1.963963963963963977e+01;7.252881217919659562e+00;-2.676616837813193150e+00
1.965965965965965978e+01;7.304347574936734588e+00;-2.821517884698351963e+00
1.967967967967967979e+01;7.348843005010921914e+00;-2.961245061736314188e+00
1.969969969969969981e+01;7.386270398275271987e+00;-3.095662937081829380e+00
1.971971971971971982e+01;7.416540037439074418e+00;-3.224642618822595619e+00
1.973973973973973983e+01;7.439571346268926355e+00;-3.348063777280249287e+00
1.975975975975975985e+01;7.455292889588741367e+00;-3.465814645010365513e+00
1.977977977977977986e+01;7.463642373279742337e+00;-3.577792016802457731e+00
1.979979979979979987e+01;7.464566644280465901e+00;-3.683901249679978118e+00
1.981981981981981988e+01;7.458021690586761565e+00;-3.784056262900317158e+00
1.983983983983983990e+01;7.443972641251789923e+00;-3.878179537954803635e+00
1.985985985985985991e+01;7.422393766386024438e+00;-3.966202118568705082e+00
1.987987987987987992e+01;7.393268477157251439e+00;-4.048063610701226445e+00
1.989989989989989994e+01;7.356589325790568346e+00;-4.123712182545514082e+00
1.991991991991991995e+01;7.312358005568386332e+00;-4.193104564528651323e+00
1.993993993993993996e+01;7.260585350830428553e+00;-4.256206049311656692e+00
1.995995995995995997e+01;7.201291336973729251e+00;-4.312990491789492786e+00
1.997997997997997999e+01;7.134505080452637316e+00;-4.363440309091057401e+00
2.000000000000000000e+01;7.060264838778811836e+00;-4.407546480579186188e+00
